id,label,federation,domain,uri,alt_labels,scope_note,temporal_range,spatial_anchor,concept_ref,person_ref,text_ref,event_ref,wikidata_qid,properties,aligned_ids,status,pattern_type,survey_depth
p0qhb66wgbq,Roman Republican,periodo,roman_republic,https://n2t.net/ark:/99152/p0qhb66wgbq,[],,"[-350, -31]",,,,,,,"{'authority_id': 'p0qhb66', 'source': 'p0qhb66', 'spatial_coverage_description': 'Tuscany, Umbria', 'editorial_note': '', 'spatial_coverage_uris': []}",{},raw,UNKNOWN,0
p0qhb66vgd4,хеленистичкиот период,periodo,roman_republic,https://n2t.net/ark:/99152/p0qhb66vgd4,[],,"[-350, 29]",http://www.wikidata.org/entity/Q221,,,,,,"{'authority_id': 'p0qhb66', 'source': 'p0qhb66', 'spatial_coverage_description': 'Macedonia', 'editorial_note': '', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q221']}",{},raw,UNKNOWN,0
p0qhb66zmzj,Järnålder,periodo,roman_republic,https://n2t.net/ark:/99152/p0qhb66zmzj,[],,"[-500, 1050]",http://www.wikidata.org/entity/Q34,,,,,,"{'authority_id': 'p0qhb66', 'source': 'p0qhb66', 'spatial_coverage_description': 'Sweden', 'editorial_note': '', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q34']}",{},raw,UNKNOWN,0
p0qhb666wdz,IJzertijd,periodo,roman_republic,https://n2t.net/ark:/99152/p0qhb666wdz,[],,"[-800, -13]",http://www.wikidata.org/entity/Q55,,,,,,"{'authority_id': 'p0qhb66', 'source': 'p0qhb66', 'spatial_coverage_description': 'Netherlands', 'editorial_note': '', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q55']}",{},raw,UNKNOWN,0
p0qhb66w478,Eisenzeit,periodo,roman_republic,https://n2t.net/ark:/99152/p0qhb66w478,[],,"[-800, -1]",http://www.wikidata.org/entity/Q40,,,,,,"{'authority_id': 'p0qhb66', 'source': 'p0qhb66', 'spatial_coverage_description': 'Austria', 'editorial_note': '', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q40']}",{},raw,UNKNOWN,0
p0qhb667jk4,Prima Epocă a Fierului,periodo,roman_republic,https://n2t.net/ark:/99152/p0qhb667jk4,[],,"[-1050, -451]",http://www.wikidata.org/entity/Q218,,,,,,"{'authority_id': 'p0qhb66', 'source': 'p0qhb66', 'spatial_coverage_description': 'Romania', 'editorial_note': '', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q218']}",{},raw,UNKNOWN,0
p0qhb66r5gp,Haut Empire,periodo,roman_republic,https://n2t.net/ark:/99152/p0qhb66r5gp,[],,"[-50, 299]",http://www.wikidata.org/entity/Q142,,,,,,"{'authority_id': 'p0qhb66', 'source': 'p0qhb66', 'spatial_coverage_description': 'France', 'editorial_note': '', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q142']}",{},raw,UNKNOWN,0
p0qhb66qj4c,Antiquité,periodo,roman_republic,https://n2t.net/ark:/99152/p0qhb66qj4c,[],,"[-600, 499]",http://www.wikidata.org/entity/Q142,,,,,,"{'authority_id': 'p0qhb66', 'source': 'p0qhb66', 'spatial_coverage_description': 'France', 'editorial_note': 'Derived from INRAP, but no match in the 2007 dataset.', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q142']}",{},raw,UNKNOWN,0
p0qhb66qx5h,Metaaltijden,periodo,roman_republic,https://n2t.net/ark:/99152/p0qhb66qx5h,[],,"[-2450, -13]",http://www.wikidata.org/entity/Q55,,,,,,"{'authority_id': 'p0qhb66', 'source': 'p0qhb66', 'spatial_coverage_description': 'Netherlands', 'editorial_note': 'Derived from Rijksdienst, but no match in the dataset.', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q55']}",{},raw,UNKNOWN,0
p0qhb66g94z,ранна желязна епоха,periodo,roman_republic,https://n2t.net/ark:/99152/p0qhb66g94z,[],,"[-1100, -501]",http://www.wikidata.org/entity/Q219,,,,,,"{'authority_id': 'p0qhb66', 'source': 'p0qhb66', 'spatial_coverage_description': 'Bulgaria', 'editorial_note': '', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q219']}",{},raw,UNKNOWN,0
p0qhb663wjh,Ältere Eisenzeit,periodo,roman_republic,https://n2t.net/ark:/99152/p0qhb663wjh,[],,"[-800, -451]",http://www.wikidata.org/entity/Q40,,,,,,"{'authority_id': 'p0qhb66', 'source': 'p0qhb66', 'spatial_coverage_description': 'Austria', 'editorial_note': '', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q40']}",{},raw,UNKNOWN,0
p0qhb669k58,елинистическа епоха,periodo,roman_republic,https://n2t.net/ark:/99152/p0qhb669k58,[],,"[-323, 15]",http://www.wikidata.org/entity/Q219,,,,,,"{'authority_id': 'p0qhb66', 'source': 'p0qhb66', 'spatial_coverage_description': 'Bulgaria', 'editorial_note': 'Period omitted from original ARIADNE data provider submission. \nData provided by Dr. Nadezhda Kecheva, Assist. Prof. Department of Interdisciplinary Research and Archaeological Map of Bulgaria\nNational Archaeological Institute with Museum at the Bulgarian Academy of Sciences', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q219']}",{},raw,UNKNOWN,0
p0qhb66z3xc,класическа епоха,periodo,roman_republic,https://n2t.net/ark:/99152/p0qhb66z3xc,[],,"[-500, -323]",http://www.wikidata.org/entity/Q219,,,,,,"{'authority_id': 'p0qhb66', 'source': 'p0qhb66', 'spatial_coverage_description': 'Bulgaria', 'editorial_note': 'Period not present in original ARIADNE data provider submission\nData provided by Dr. Nadezhda Kecheva, Assist. Prof. Department of Interdiscipilnary Research and Archaeological Map of Bulgaria\nNational Institute of Archaeology with Museum at the Bulgarian Academy of Sciences', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q219']}",{},raw,UNKNOWN,0
p0qhb66r8tf,античност,periodo,roman_republic,https://n2t.net/ark:/99152/p0qhb66r8tf,[],,"[-500, 609]",http://www.wikidata.org/entity/Q219,,,,,,"{'authority_id': 'p0qhb66', 'source': 'p0qhb66', 'spatial_coverage_description': 'Bulgaria', 'editorial_note': 'Period not present in original ARIADNE data provider submission\nData provided by Dr. Nadezhda Kecheva, Assist. Prof. Department of Interdiscipilnary Research and Archaeological Map of Bulgaria\nNational Institute of Archaeology with Museum at the Bulgarian Academy of Sciences', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q219']}",{},raw,UNKNOWN,0
p077pzf5t94,Archaic,periodo,roman_republic,https://n2t.net/ark:/99152/p077pzf5t94,[],,"[-579, -479]",http://www.wikidata.org/entity/Q38,,,,,,"{'authority_id': 'p077pzf', 'source': 'p077pzf', 'spatial_coverage_description': 'Roman Empire', 'editorial_note': '', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q38']}",{},raw,UNKNOWN,0
p077pzf85fk,Republican,periodo,roman_republic,https://n2t.net/ark:/99152/p077pzf85fk,[],,"[-271, -141]",http://www.wikidata.org/entity/Q2277,,,,,,"{'authority_id': 'p077pzf', 'source': 'p077pzf', 'spatial_coverage_description': 'Roman Empire', 'editorial_note': 'GeoDia had 9 separate entries for Republican (unclear), each with different spatial coverages. Could add back later if figure out page sources.', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q2277']}",{},raw,UNKNOWN,0
p0339m9cgvh,Αρχαϊκή,periodo,roman_republic,https://n2t.net/ark:/99152/p0339m9cgvh,[],,"[-799, -479]",http://www.wikidata.org/entity/Q41,,,,,,"{'authority_id': 'p0339m9', 'source': 'p0339m9', 'spatial_coverage_description': 'Greece', 'editorial_note': 'http://www.ime.gr/chronos/04/gr/economy/index.html', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q41']}",{},raw,UNKNOWN,0
p0339m9rjzc,Ελληνιστική,periodo,roman_republic,https://n2t.net/ark:/99152/p0339m9rjzc,[],,"[-322, -30]",http://www.wikidata.org/entity/Q41,,,,,,"{'authority_id': 'p0339m9', 'source': 'p0339m9', 'spatial_coverage_description': 'Greece', 'editorial_note': 'http://www.ime.gr/chronos/06/gr/economy/index.html', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q41']}",{},raw,UNKNOWN,0
p09xsbnfxsx,Archaic,periodo,roman_republic,https://n2t.net/ark:/99152/p09xsbnfxsx,[],,"[-799, -499]",http://www.wikidata.org/entity/Q41,,,,,,"{'authority_id': 'p09xsbn', 'source': 'p09xsbn', 'spatial_coverage_description': 'Greece', 'editorial_note': '', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q41', 'http://www.wikidata.org/entity/Q43']}",{},raw,UNKNOWN,0
p0ctc35tdmp,Gallo-Belgic,periodo,roman_republic,https://n2t.net/ark:/99152/p0ctc35tdmp,[],,"[-149, -54]",http://www.wikidata.org/entity/Q183,,,,,,"{'authority_id': 'p0ctc35', 'source': 'p0ctc35', 'spatial_coverage_description': '', 'editorial_note': '', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q183', 'http://www.wikidata.org/entity/Q142', 'http://www.wikidata.org/entity/Q145']}",{},raw,UNKNOWN,0
p0ctc35dj5f,Hallstatt,periodo,roman_republic,https://n2t.net/ark:/99152/p0ctc35dj5f,[],,"[-749, -449]",http://www.wikidata.org/entity/Q183,,,,,,"{'authority_id': 'p0ctc35', 'source': 'p0ctc35', 'spatial_coverage_description': '', 'editorial_note': '', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q183', 'http://www.wikidata.org/entity/Q142']}",{},raw,UNKNOWN,0
p0ctc359kcx,La Tene,periodo,roman_republic,https://n2t.net/ark:/99152/p0ctc359kcx,[],,"[-449, -54]",http://www.wikidata.org/entity/Q142,,,,,,"{'authority_id': 'p0ctc35', 'source': 'p0ctc35', 'spatial_coverage_description': '', 'editorial_note': '', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q142', 'http://www.wikidata.org/entity/Q183']}",{},raw,UNKNOWN,0
p0ctc358p9w,Iron Age,periodo,roman_republic,https://n2t.net/ark:/99152/p0ctc358p9w,[],,"[-669, -54]",http://www.wikidata.org/entity/Q142,,,,,,"{'authority_id': 'p0ctc35', 'source': 'p0ctc35', 'spatial_coverage_description': '', 'editorial_note': '', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q142', 'http://www.wikidata.org/entity/Q39', 'http://www.wikidata.org/entity/Q38', 'http://www.wikidata.org/entity/Q183']}",{},raw,UNKNOWN,0
p0pf7xrrm3c,Epoch of the Struggle for Existence,periodo,roman_republic,https://n2t.net/ark:/99152/p0pf7xrrm3c,[],,"[-508, -389]",,,,,,,"{'authority_id': 'p0pf7xr', 'source': 'p0pf7xr', 'spatial_coverage_description': 'Roman Republic', 'editorial_note': '', 'spatial_coverage_uris': []}",{},raw,UNKNOWN,0
p0pf7xrcm74,regal period,periodo,roman_republic,https://n2t.net/ark:/99152/p0pf7xrcm74,[],,"[-752, -508]",,,,,,,"{'authority_id': 'p0pf7xr', 'source': 'p0pf7xr', 'spatial_coverage_description': 'Latium', 'editorial_note': '', 'spatial_coverage_uris': []}",{},raw,UNKNOWN,0
p0pf7xrpjj8,Epoch of the Roman Conquest of Italy,periodo,roman_republic,https://n2t.net/ark:/99152/p0pf7xrpjj8,[],,"[-389, -265]",,,,,,,"{'authority_id': 'p0pf7xr', 'source': 'p0pf7xr', 'spatial_coverage_description': 'Roman Republic', 'editorial_note': '', 'spatial_coverage_uris': []}",{},raw,UNKNOWN,0
p0pf7xr2377,Epoch of Civil Strife,periodo,roman_republic,https://n2t.net/ark:/99152/p0pf7xr2377,[],,"[-132, -26]",,,,,,,"{'authority_id': 'p0pf7xr', 'source': 'p0pf7xr', 'spatial_coverage_description': 'Roman Empire', 'editorial_note': '', 'spatial_coverage_uris': []}",{},raw,UNKNOWN,0
p0pf7xrfft9,Epoch of Foreign Conquest,periodo,roman_republic,https://n2t.net/ark:/99152/p0pf7xrfft9,[],,"[-265, -132]",,,,,,,"{'authority_id': 'p0pf7xr', 'source': 'p0pf7xr', 'spatial_coverage_description': 'Roman Republic', 'editorial_note': '', 'spatial_coverage_uris': []}",{},raw,UNKNOWN,0
p0rrjd9fmjb,premier âge du Fer,periodo,roman_republic,https://n2t.net/ark:/99152/p0rrjd9fmjb,[],,"[-800, -450]",http://www.wikidata.org/entity/Q142,,,,,,"{'authority_id': 'p0rrjd9', 'source': 'p0rrjd9', 'spatial_coverage_description': 'France', 'editorial_note': 'http://www.inrap.fr/archeologie-preventive/Ressources/Dossiers-multimedias/Chronologie/Chronologie-des-periodes-de-l-histoire-et-de-l-archeologie/p-12506-Periodes-version-texte-.htm?periode_id=8', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q142']}",{},raw,UNKNOWN,0
p0rrjd9477s,âge du Fer,periodo,roman_republic,https://n2t.net/ark:/99152/p0rrjd9477s,[],,"[-800, -52]",http://www.wikidata.org/entity/Q142,,,,,,"{'authority_id': 'p0rrjd9', 'source': 'p0rrjd9', 'spatial_coverage_description': 'France', 'editorial_note': 'http://www.inrap.fr/archeologie-preventive/Ressources/Dossiers-multimedias/Chronologie/Chronologie-des-periodes-de-l-histoire-et-de-l-archeologie/p-12506-Periodes-version-texte-.htm?periode_id=8', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q142']}",{},raw,UNKNOWN,0
p0rrjd97cn3,âges des Métaux,periodo,roman_republic,https://n2t.net/ark:/99152/p0rrjd97cn3,[],,"[-2200, -52]",http://www.wikidata.org/entity/Q142,,,,,,"{'authority_id': 'p0rrjd9', 'source': 'p0rrjd9', 'spatial_coverage_description': 'France', 'editorial_note': 'http://www.inrap.fr/archeologie-preventive/Ressources/Dossiers-multimedias/Chronologie/Chronologie-des-periodes-de-l-histoire-et-de-l-archeologie/p-12506-Periodes-version-texte-.htm?periode_id=8', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q142']}",{},raw,UNKNOWN,0
p0rrjd9pw4d,second âge du Fer,periodo,roman_republic,https://n2t.net/ark:/99152/p0rrjd9pw4d,[],,"[-450, -50]",http://www.wikidata.org/entity/Q142,,,,,,"{'authority_id': 'p0rrjd9', 'source': 'p0rrjd9', 'spatial_coverage_description': 'France', 'editorial_note': 'http://www.inrap.fr/archeologie-preventive/Ressources/Dossiers-multimedias/Chronologie/Chronologie-des-periodes-de-l-histoire-et-de-l-archeologie/p-12506-Periodes-version-texte-.htm?periode_id=8', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q142']}",{},raw,UNKNOWN,0
p0cfv7g6ckd,Israelite Period,periodo,roman_republic,https://n2t.net/ark:/99152/p0cfv7g6ckd,[],,"[-1199, -299]",http://www.wikidata.org/entity/Q858,,,,,,"{'authority_id': 'p0cfv7g', 'source': 'p0cfv7g', 'spatial_coverage_description': 'Palestine', 'editorial_note': '', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q858', 'http://www.wikidata.org/entity/Q822', 'http://www.wikidata.org/entity/Q801', 'http://www.wikidata.org/entity/Q810', 'http://www.wikidata.org/entity/Q39760', 'http://www.wikidata.org/entity/Q36678']}",{},raw,UNKNOWN,0
p0cfv7gr6qd,Iron Age,periodo,roman_republic,https://n2t.net/ark:/99152/p0cfv7gr6qd,[],,"[-1199, -299]",http://www.wikidata.org/entity/Q858,,,,,,"{'authority_id': 'p0cfv7g', 'source': 'p0cfv7g', 'spatial_coverage_description': 'Palestine', 'editorial_note': '', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q858', 'http://www.wikidata.org/entity/Q822', 'http://www.wikidata.org/entity/Q801', 'http://www.wikidata.org/entity/Q810', 'http://www.wikidata.org/entity/Q39760', 'http://www.wikidata.org/entity/Q36678']}",{},raw,UNKNOWN,0
p0cfv7gpdxn,New Syrian Period,periodo,roman_republic,https://n2t.net/ark:/99152/p0cfv7gpdxn,[],,"[-1199, -299]",http://www.wikidata.org/entity/Q858,,,,,,"{'authority_id': 'p0cfv7g', 'source': 'p0cfv7g', 'spatial_coverage_description': 'Palestine', 'editorial_note': '', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q858', 'http://www.wikidata.org/entity/Q822', 'http://www.wikidata.org/entity/Q801', 'http://www.wikidata.org/entity/Q810', 'http://www.wikidata.org/entity/Q39760', 'http://www.wikidata.org/entity/Q36678']}",{},raw,UNKNOWN,0
p0ccnvbqx6g,Late Archaic,periodo,roman_republic,https://n2t.net/ark:/99152/p0ccnvbqx6g,[],,"[-519, -469]",http://www.wikidata.org/entity/Q38,,,,,,"{'authority_id': 'p0ccnvb', 'source': 'p0ccnvb', 'spatial_coverage_description': 'Etruria', 'editorial_note': '', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q38']}",{},raw,UNKNOWN,0
p0ccnvbvhv9,Late Classical,periodo,roman_republic,https://n2t.net/ark:/99152/p0ccnvbvhv9,[],,"[-399, -299]",http://www.wikidata.org/entity/Q38,,,,,,"{'authority_id': 'p0ccnvb', 'source': 'p0ccnvb', 'spatial_coverage_description': 'Etruria', 'editorial_note': 'Brendel earlier calls this period ""Etruscan Art of the Fourth Century"", but then only refers to art of this period as ""Classical"" or ""Late Classical"", with the same temporal boundaries.', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q38']}",{},raw,UNKNOWN,0
p0ccnvb793h,Classical,periodo,roman_republic,https://n2t.net/ark:/99152/p0ccnvb793h,[],,"[-479, -329]",http://www.wikidata.org/entity/Q38,,,,,,"{'authority_id': 'p0ccnvb', 'source': 'p0ccnvb', 'spatial_coverage_description': 'Etruria', 'editorial_note': '', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q38']}",{},raw,UNKNOWN,0
p0ccnvbps4c,Hellenistic,periodo,roman_republic,https://n2t.net/ark:/99152/p0ccnvbps4c,[],,"[-299, -99]",http://www.wikidata.org/entity/Q38,,,,,,"{'authority_id': 'p0ccnvb', 'source': 'p0ccnvb', 'spatial_coverage_description': 'Etruria', 'editorial_note': '', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q38']}",{},raw,UNKNOWN,0
p0ccnvbcdnr,Classical,periodo,roman_republic,https://n2t.net/ark:/99152/p0ccnvbcdnr,[],,"[-449, -399]",http://www.wikidata.org/entity/Q38,,,,,,"{'authority_id': 'p0ccnvb', 'source': 'p0ccnvb', 'spatial_coverage_description': 'Etruria', 'editorial_note': 'Brendel also calls this period ""Response to Greek Classical Art"" (259).', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q38']}",{},raw,UNKNOWN,0
p0ccnvbpfm3,Transitional,periodo,roman_republic,https://n2t.net/ark:/99152/p0ccnvbpfm3,[],,"[-479, -449]",http://www.wikidata.org/entity/Q38,,,,,,"{'authority_id': 'p0ccnvb', 'source': 'p0ccnvb', 'spatial_coverage_description': 'Etruria', 'editorial_note': 'Brendel also calls this period ""Proto-Classical"" (e.g. 283ff).', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q38']}",{},raw,UNKNOWN,0
p0cmdf94cnf,Late Lydian,periodo,roman_republic,https://n2t.net/ark:/99152/p0cmdf94cnf,[],,"[-546, -333]",http://www.wikidata.org/entity/Q43,,,,,,"{'authority_id': 'p0cmdf9', 'source': 'p0cmdf9', 'spatial_coverage_description': 'Lydia', 'editorial_note': '', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q43']}",{},raw,UNKNOWN,0
p0bd6642s92,Archaic Age,periodo,roman_republic,https://n2t.net/ark:/99152/p0bd6642s92,[],,"[-619, -479]",http://www.wikidata.org/entity/Q41,,,,,,"{'authority_id': 'p0bd664', 'source': 'p0bd664', 'spatial_coverage_description': '', 'editorial_note': '', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q41']}",{},raw,UNKNOWN,0
p0bd664c848,Hellenistic Age,periodo,roman_republic,https://n2t.net/ark:/99152/p0bd664c848,[],,"[-335, -30]",http://www.wikidata.org/entity/Q41,,,,,,"{'authority_id': 'p0bd664', 'source': 'p0bd664', 'spatial_coverage_description': '', 'editorial_note': 'added', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q41']}",{},raw,UNKNOWN,0
p0bd6643st9,Classical Age,periodo,roman_republic,https://n2t.net/ark:/99152/p0bd6643st9,[],,"[-479, -403]",http://www.wikidata.org/entity/Q41,,,,,,"{'authority_id': 'p0bd664', 'source': 'p0bd664', 'spatial_coverage_description': '', 'editorial_note': 'added', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q41']}",{},raw,UNKNOWN,0
p0s7jn85n7t,Late Classical,periodo,roman_republic,https://n2t.net/ark:/99152/p0s7jn85n7t,[],,"[-399, -322]",http://www.wikidata.org/entity/Q1460,,,,,,"{'authority_id': 'p0s7jn8', 'source': 'p0s7jn8', 'spatial_coverage_description': '', 'editorial_note': '', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q1460']}",{},raw,UNKNOWN,0
p0s7jn8xtgc,Hellenistic,periodo,roman_republic,https://n2t.net/ark:/99152/p0s7jn8xtgc,[],,"[-322, -240]",http://www.wikidata.org/entity/Q1460,,,,,,"{'authority_id': 'p0s7jn8', 'source': 'p0s7jn8', 'spatial_coverage_description': '', 'editorial_note': '', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q1460']}",{},raw,UNKNOWN,0
p0jrrjb66p3,Roman Republic,periodo,roman_republic,https://n2t.net/ark:/99152/p0jrrjb66p3,[],,"[-508, -26]",http://www.wikidata.org/entity/Q38,,,,,,"{'authority_id': 'p0jrrjb', 'source': 'p0jrrjb', 'spatial_coverage_description': 'Rome', 'editorial_note': '', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q38']}",{},raw,UNKNOWN,0
p0jrrjbchh2,Late Roman Republic,periodo,roman_republic,https://n2t.net/ark:/99152/p0jrrjbchh2,[],,"[-145, -26]",http://www.wikidata.org/entity/Q38,,,,,,"{'authority_id': 'p0jrrjb', 'source': 'p0jrrjb', 'spatial_coverage_description': 'Rome', 'editorial_note': 'Broader:Roman Republic', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q38']}",{},raw,UNKNOWN,0
p0pp7vz82n6,Style Attique à Figures Noires,periodo,roman_republic,https://n2t.net/ark:/99152/p0pp7vz82n6,[],,"[-599, -499]",http://www.wikidata.org/entity/Q41,,,,,,"{'authority_id': 'p0pp7vz', 'source': 'p0pp7vz', 'spatial_coverage_description': 'Attique (Grèce)', 'editorial_note': '', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q41']}",{},raw,UNKNOWN,0
p05hrsfps64,Macedonians,periodo,roman_republic,https://n2t.net/ark:/99152/p05hrsfps64,[],,"[-330, -29]",http://www.wikidata.org/entity/Q79,,,,,,"{'authority_id': 'p05hrsf', 'source': 'p05hrsf', 'spatial_coverage_description': 'Egypt', 'editorial_note': 'The chart depicts years with a chronological line at the top, radiating from a center point of the birth of Christ. ""BC"" has been added to the entries where required as illustrated by the structure of the chart, but not actually written.\nSpatial coverage has been determined by the labels on the chart running along the right side, separated across the chart with horizontal lines, and narrowed within each horizontal line by smaller areas.', 'spatial_coverage_uris': ['http://www.wikidata.org/entity/Q79']}",{},raw,UNKNOWN,0
