child_qid,child_label,parent_qid,parent_label,direction,level
Q106809346,Q106809346,Q56061,administrative territorial entity,down,2
Q106810694,Byzantine province,Q56061,administrative territorial entity,down,2
Q106833943,vereda,Q56061,administrative territorial entity,down,2
Q106935957,City Information System zone in Warsaw,Q56061,administrative territorial entity,down,2
Q107226570,division,Q56061,administrative territorial entity,down,2
Q107358701,planning district,Q56061,administrative territorial entity,down,2
Q107484850,Q107484850,Q56061,administrative territorial entity,down,2
Q107721276,overseas territory,Q56061,administrative territorial entity,down,2
Q108321175,subdivisions of Vaasa,Q56061,administrative territorial entity,down,2
Q109612325,vice-province,Q56061,administrative territorial entity,down,2
Q110207589,"City district in Dorsten, Germany",Q56061,administrative territorial entity,down,2
Q110701641,Conquista do Pará,Q56061,administrative territorial entity,down,2
Q110946229,dong,Q56061,administrative territorial entity,down,2
Q111309501,Anglican province,Q56061,administrative territorial entity,down,2
Q111578676,Q111578676,Q56061,administrative territorial entity,down,2
Q111737478,Catholic ecclesiastical district,Q56061,administrative territorial entity,down,2
Q111878045,microregion,Q56061,administrative territorial entity,down,2
Q111878261,Q111878261,Q56061,administrative territorial entity,down,2
Q111915474,belyak,Q56061,administrative territorial entity,down,2
Q112081042,Q112081042,Q56061,administrative territorial entity,down,2
Q113496174,neighborhood of Bremen,Q56061,administrative territorial entity,down,2
Q114759404,Q114759404,Q56061,administrative territorial entity,down,2
Q114839325,police administrative territorial entity,Q56061,administrative territorial entity,down,2
Q114839586,region of Aruba,Q56061,administrative territorial entity,down,2
Q115120972,Harris County Commissioner Precinct,Q56061,administrative territorial entity,down,2
Q115641647,Rentamt,Q56061,administrative territorial entity,down,2
Q115924010,Q115924010,Q56061,administrative territorial entity,down,2
Q115943990,Colonias of Cuautitlan Izcalli,Q56061,administrative territorial entity,down,2
Q116853508,Q116853508,Q56061,administrative territorial entity,down,2
Q116855171,Q116855171,Q56061,administrative territorial entity,down,2
Q117686181,Consejo popular,Q56061,administrative territorial entity,down,2
Q118448623,Q118448623,Q56061,administrative territorial entity,down,2
Q118448656,Q118448656,Q56061,administrative territorial entity,down,2
Q118448848,Q118448848,Q56061,administrative territorial entity,down,2
Q118594136,luak,Q56061,administrative territorial entity,down,2
Q120041664,Q120041664,Q56061,administrative territorial entity,down,2
Q120540070,Q120540070,Q56061,administrative territorial entity,down,2
Q120669547,association of local governments,Q56061,administrative territorial entity,down,2
Q121338772,Q121338772,Q56061,administrative territorial entity,down,2
Q123352437,neighborhood of Córdoba,Q56061,administrative territorial entity,down,2
Q124128694,maphrianate,Q56061,administrative territorial entity,down,2
Q124347510,Q124347510,Q56061,administrative territorial entity,down,2
Q124364380,territorial community of Morocco,Q56061,administrative territorial entity,down,2
Q124860748,Royal Observer Corps Sector,Q56061,administrative territorial entity,down,2
Q126168706,Q126168706,Q56061,administrative territorial entity,down,2
Q126896673,district of South Korea (non-autonomous),Q56061,administrative territorial entity,down,2
Q127229284,Ammanie of Brussels,Q56061,administrative territorial entity,down,2
Q127388602,settlement formation in Bulgaria,Q56061,administrative territorial entity,down,2
Q130083660,Q130083660,Q56061,administrative territorial entity,down,2
Q130268460,Q130268460,Q56061,administrative territorial entity,down,2
Q130268510,Q130268510,Q56061,administrative territorial entity,down,2
Q130458414,Q130458414,Q56061,administrative territorial entity,down,2
Q130919183,Amt,Q56061,administrative territorial entity,down,2
Q131187819,ulus,Q56061,administrative territorial entity,down,2
Q131195148,Pays de Vaud,Q56061,administrative territorial entity,down,2
Q131544969,Parent state,Q56061,administrative territorial entity,down,2
Q131997733,urban district of Frankfurt,Q56061,administrative territorial entity,down,2
Q132217147,public-law administrative unit,Q56061,administrative territorial entity,down,2
Q134514891,district of Neu-Ulm,Q56061,administrative territorial entity,down,2
Q134622619,Q134622619,Q56061,administrative territorial entity,down,2
Q134707681,Q134707681,Q56061,administrative territorial entity,down,2
Q134969192,Q134969192,Q56061,administrative territorial entity,down,2
Q135009855,sub-tehsil,Q56061,administrative territorial entity,down,2
Q135898820,Q135898820,Q56061,administrative territorial entity,down,2
Q136256735,region of Aruba,Q56061,administrative territorial entity,down,2
Q136338767,maritime zone,Q56061,administrative territorial entity,down,2
Q136674243,Q136674243,Q56061,administrative territorial entity,down,2
Q136745551,Q136745551,Q56061,administrative territorial entity,down,2
Q136935588,Guinean neighborhood,Q56061,administrative territorial entity,down,2
Q136997911,neighbourhood of Quebec City,Q56061,administrative territorial entity,down,2
Q137387394,Q137387394,Q56061,administrative territorial entity,down,2
Q138300028,Q138300028,Q56061,administrative territorial entity,down,2
Q138548431,Q138548431,Q56061,administrative territorial entity,down,2
Q138548439,Q138548439,Q56061,administrative territorial entity,down,2
Q16966004,shabiyah,Q56061,administrative territorial entity,down,2
Q17108217,viguerie,Q56061,administrative territorial entity,down,2
Q17130641,syssel,Q56061,administrative territorial entity,down,2
Q17147958,intendency,Q56061,administrative territorial entity,down,2
Q17152565,international zone,Q56061,administrative territorial entity,down,2
Q17278559,quarter of Bremen,Q56061,administrative territorial entity,down,2
Q17376095,cadastral municipality of Austria,Q56061,administrative territorial entity,down,2
Q17502520,bailiwick,Q56061,administrative territorial entity,down,2
Q17600144,dena,Q56061,administrative territorial entity,down,2
Q17990712,Q17990712,Q56061,administrative territorial entity,down,2
Q18114025,místní část,Q56061,administrative territorial entity,down,2
Q18291314,municipal council in Sweden,Q56061,administrative territorial entity,down,2
Q18346622,cadastral division,Q56061,administrative territorial entity,down,2
Q18433455,gerecht,Q56061,administrative territorial entity,down,2
Q19563262,county of the Polish-Lithuanian Commonwealth,Q56061,administrative territorial entity,down,2
Q19832712,historical administrative division,Q56061,administrative territorial entity,down,2
Q19953632,former administrative territorial entity,Q56061,administrative territorial entity,down,2
Q20019082,work settlement of Russia,Q56061,administrative territorial entity,down,2
Q20113851,gun,Q56061,administrative territorial entity,down,2
Q20257582,neutral zone,Q56061,administrative territorial entity,down,2
Q20541692,settlement in Galicia,Q56061,administrative territorial entity,down,2
Q20587649,Q20587649,Q56061,administrative territorial entity,down,2
Q20724764,region of Czechoslovakia,Q56061,administrative territorial entity,down,2
Q20724789,general governorate,Q56061,administrative territorial entity,down,2
Q20755075,electoral unit,Q56061,administrative territorial entity,down,2
Q20856058,landgraviate,Q56061,administrative territorial entity,down,2
Q20926517,religious administrative territorial entity,Q56061,administrative territorial entity,down,2
Q20986707,cantred,Q56061,administrative territorial entity,down,2
Q22085013,eparchy,Q56061,administrative territorial entity,down,2
Q22927616,commune of France with specific status,Q56061,administrative territorial entity,down,2
Q23012917,village of Burkina Faso,Q56061,administrative territorial entity,down,2
Q23795302,administrative territorial entity of the European Union,Q56061,administrative territorial entity,down,2
Q24258416,railway station settlement,Q56061,administrative territorial entity,down,2
Q24949989,Zonal Council,Q56061,administrative territorial entity,down,2
Q24953176,special administrative region,Q56061,administrative territorial entity,down,2
Q25412770,urban entity in Chile,Q56061,administrative territorial entity,down,2
Q25616453,Q25616453,Q56061,administrative territorial entity,down,2
Q26197557,Q26197557,Q56061,administrative territorial entity,down,2
Q26846540,Ritterkanton,Q56061,administrative territorial entity,down,2
Q26934845,integral overseas territory,Q56061,administrative territorial entity,down,2
Q27062006,railway station settlement,Q56061,administrative territorial entity,down,2
Q27062253,Gau,Q56061,administrative territorial entity,down,2
Q27587207,city municipality,Q56061,administrative territorial entity,down,2
Q27969979,administrative division of Crimea,Q56061,administrative territorial entity,down,2
Q28081313,municipality section,Q56061,administrative territorial entity,down,2
Q28149795,Municipio I Centro Est,Q56061,administrative territorial entity,down,2
Q28149796,Q28149796,Q56061,administrative territorial entity,down,2
Q28149797,Q28149797,Q56061,administrative territorial entity,down,2
Q28149798,Municipio IV Media Val Bisagno,Q56061,administrative territorial entity,down,2
Q28149799,Q28149799,Q56061,administrative territorial entity,down,2
Q28149800,Municipio VI Medio Ponente,Q56061,administrative territorial entity,down,2
Q28149801,Municipio VII Ponente,Q56061,administrative territorial entity,down,2
Q28149803,Q28149803,Q56061,administrative territorial entity,down,2
Q28149804,Q28149804,Q56061,administrative territorial entity,down,2
Q28164214,Prant,Q56061,administrative territorial entity,down,2
Q28203007,administrative sector,Q56061,administrative territorial entity,down,2
Q28517354,sesma,Q56061,administrative territorial entity,down,2
Q28538876,district of Alsace-Lorraine,Q56061,administrative territorial entity,down,2
Q28705746,Q28705746,Q56061,administrative territorial entity,down,2
Q29033733,department of the Grand Duchy of Berg,Q56061,administrative territorial entity,down,2
Q29925520,borough of Japan,Q56061,administrative territorial entity,down,2
Q31749783,selsoviet,Q56061,administrative territorial entity,down,2
Q32597970,Bremerhaven district,Q56061,administrative territorial entity,down,2
Q35078027,national wildlife refuge complex,Q56061,administrative territorial entity,down,2
Q38159150,adelantamiento,Q56061,administrative territorial entity,down,2
Q40357935,historic village,Q56061,administrative territorial entity,down,2
Q40364446,historic city,Q56061,administrative territorial entity,down,2
Q41968390,Kreis (Habsburg monarchy),Q56061,administrative territorial entity,down,2
Q42890422,Amtsbezirk,Q56061,administrative territorial entity,down,2
Q46992944,Kreisdirektion,Q56061,administrative territorial entity,down,2
Q47174074,civil registration district,Q56061,administrative territorial entity,down,2
Q47538966,Q47538966,Q56061,administrative territorial entity,down,2
Q48977323,regional office of education,Q56061,administrative territorial entity,down,2
Q50728741,consistorial district,Q56061,administrative territorial entity,down,2
Q52224508,prefecture,Q56061,administrative territorial entity,down,2
Q55102916,parish of Asturias,Q56061,administrative territorial entity,down,2
Q55237813,village of New York,Q56061,administrative territorial entity,down,2
Q55504400,povoado,Q56061,administrative territorial entity,down,2
Q56242923,Q56242923,Q56061,administrative territorial entity,down,2
Q56300265,Q56300265,Q56061,administrative territorial entity,down,2
Q57237926,reservation,Q56061,administrative territorial entity,down,2
Q58339518,town in India,Q56061,administrative territorial entity,down,2
Q60828568,almiradío,Q56061,administrative territorial entity,down,2
